State_of_Country,Market_Category,Product_Category,Grade,Low_Cap_Price,High_Cap_Price
18,23,10,2,1531,6755
20,55,0,0,2411,3982
20,389,0,2,2396,4776
20,104,13,0,1657,5827
21,24,10,0,4284,6458
21,452,0,0,3905,5752
21,58,15,0,4008,5872
5,471,1,2,2354,3439
23,199,1,2,5214,8356
0,283,0,0,2149,6164
1,57,0,0,2812,8121
0,3,0,0,2991,3919
0,268,0,2,1724,4523
0,275,0,0,3416,4502
17,358,0,3,2669,9240
20,93,0,2,2819,5688
20,389,0,2,2244,4932
21,24,10,0,4484,6238
21,452,0,0,4237,5492
0,3,0,0,2903,3568
0,294,0,2,3312,5769
1,456,1,0,2861,8510
1,57,0,0,3103,6545
6,28,10,0,3477,4650
18,23,12,2,2596,7740
20,55,0,0,2357,4706
20,30,0,0,3127,20788
3,63,0,1,2361,6698
21,24,10,0,4632,6037
21,452,0,0,4161,5293
5,101,0,0,1447,1912
0,3,0,0,2473,3847
4,458,0,0,5956,7637
17,358,0,3,2291,13085
17,39,0,3,4999,8521
20,30,0,0,2910,4060
5,471,1,2,2434,3201
0,3,0,0,2701,3493
17,358,0,3,1931,11685
20,115,0,0,2271,3546
0,3,0,0,2964,3815
0,294,0,2,2330,5461
1,456,1,0,3893,8419
17,13,0,3,429,1732
20,55,0,0,3956,4889
20,73,0,0,1760,2697
20,389,0,2,2430,6379
20,104,13,0,823,5396
3,62,0,0,1734,6385
21,452,0,0,4316,6114
0,3,0,0,2833,4560
0,294,0,2,1812,5448
0,450,0,0,2128,8335
1,57,0,0,2890,7465
18,23,11,2,5316,11871
20,55,0,0,3971,5313
20,104,13,0,897,6032
21,58,15,0,4378,5886
5,471,1,2,2169,3375
0,3,0,0,2926,3801
3,63,0,1,3031,7780
21,452,0,0,4491,5911
5,101,0,0,2232,3012
0,3,0,0,2558,4765
0,294,0,2,2378,5379
0,367,0,0,2915,6787
18,23,11,2,4931,11554
20,55,0,0,3514,4794
20,137,0,0,3606,6512
3,62,0,0,1718,7122
3,191,0,2,4410,6900
21,24,10,0,4721,6284
21,452,0,0,4121,6150
21,58,15,0,4533,6002
0,3,0,0,2653,3634
0,450,0,0,2122,11535
18,23,10,2,1585,6549
20,55,0,0,3725,5260
3,62,0,0,1430,7352
5,121,0,0,1193,4088
1,57,0,0,3190,8135
4,175,0,1,7765,11842
4,175,0,0,8086,10413
17,358,0,3,2314,10979
20,93,0,2,2717,4524
20,55,0,0,3826,5583
20,30,0,0,2486,3402
21,452,0,0,4026,6028
0,450,0,0,2342,8124
17,358,0,3,3072,10523
21,24,10,0,4389,6418
21,452,0,0,4244,5592
0,3,0,0,3180,4077
0,186,0,0,3936,5794
0,294,0,2,1637,5433
20,93,0,2,2723,5311
21,14,0,0,3214,4600
21,24,10,0,4573,6063
21,24,0,0,8037,10722
21,452,0,0,4437,5859
21,469,0,0,4002,5687
21,58,15,0,4022,5789
21,205,10,0,3139,4035
5,163,0,0,321,564
5,98,0,0,1034,2821
0,3,0,0,2350,3301
0,70,0,2,1827,2535
0,268,0,2,1286,3652
0,130,0,0,579,7195
0,283,0,0,2490,3519
0,450,0,0,2132,4199
4,175,0,1,8405,11957
18,23,12,2,2567,6786
20,55,0,0,3867,5804
21,24,10,0,4372,6867
21,452,0,0,4545,5540
21,65,0,2,5296,7949
0,3,0,0,3299,4878
17,358,0,3,2876,10166
3,113,0,0,1432,3339
21,162,0,1,4243,6372
21,452,0,0,4090,5522
21,65,0,2,4894,7026
0,3,0,0,2412,3881
0,70,0,2,2105,6745
1,57,0,0,3295,7703
18,23,12,2,2625,6516
20,55,0,0,5125,6495
3,62,0,0,2082,6663
21,65,0,2,4923,7335
0,3,0,0,3086,4219
0,70,0,2,5609,7437
17,11,0,3,404,973
20,93,0,2,3296,5536
21,65,0,2,5088,7689
0,3,0,0,2907,4106
0,186,0,2,3758,5559
1,57,0,0,3296,6911
17,358,0,3,2570,11431
20,93,0,2,3377,5531
20,55,0,0,2375,6773
21,14,0,0,3479,4378
21,452,0,0,4442,5460
21,58,15,0,4481,5913
5,471,1,2,2152,3185
5,98,0,0,979,3307
0,70,0,2,3140,4269
0,294,0,2,3352,6553
1,57,0,0,3035,7357
20,93,0,2,3980,5986
20,403,0,0,3822,5231
20,129,0,0,1959,3533
20,115,0,0,2189,3263
21,469,0,0,4519,6365
0,70,0,2,2073,2788
0,450,0,0,2339,8537
1,57,0,0,4168,7705
4,175,0,0,8593,11074
20,93,0,2,3770,5736
20,55,0,0,2580,3987
21,14,0,0,3462,4589
21,205,10,0,2889,4072
21,220,0,0,4018,6092
5,98,0,0,987,2362
0,3,0,0,2514,4383
0,186,0,2,1907,5147
0,450,0,0,1729,4284
17,358,0,3,2966,12758
20,55,0,0,2485,4853
3,62,0,0,2808,7236
21,452,0,0,4436,5891
0,3,0,0,3231,4730
1,57,0,0,2979,7451
21,452,0,0,4519,5988
21,58,15,0,4364,5777
0,308,0,0,2081,8186
1,57,0,0,3320,8044
4,458,0,0,6178,9019
17,358,0,3,3268,12457
17,39,0,3,4137,10269
20,93,0,2,3934,5856
20,403,0,0,3356,4542
21,24,10,0,4793,6790
21,58,15,0,4646,6360
21,220,0,0,3920,5552
0,3,0,0,1911,4502
0,70,0,2,2284,7797
1,57,0,0,3648,8357
4,36,0,0,10068,13008
20,403,0,0,3304,4177
20,137,0,0,3186,6470
20,129,0,0,1793,3990
3,63,0,1,2292,7315
21,24,10,0,4705,6570
21,452,0,0,4396,6184
5,471,1,2,2354,3974
5,121,0,0,1242,4103
0,3,0,0,2614,5088
0,1,0,0,1333,5013
0,294,0,2,2244,5364
17,39,0,3,3008,14010
20,55,0,0,2330,5798
20,78,0,2,3221,6178
3,62,0,0,2775,6840
21,14,0,0,3655,4510
21,452,0,0,4330,5919
21,58,15,0,4399,5967
21,205,10,0,2947,4269
5,98,0,0,1036,2591
0,3,0,0,3433,4585
0,70,0,2,2019,7780
0,176,0,0,2327,4234
1,57,0,0,3005,7386
20,55,0,0,2437,5639
21,452,0,0,4820,5983
0,3,0,0,3147,4183
0,294,0,2,1268,2320
1,57,0,0,3459,7621
20,93,0,2,3150,5495
3,63,0,1,3912,7766
21,452,0,0,4422,6006
21,469,0,0,4290,6574
5,98,0,0,1051,2753
5,101,0,0,2648,3284
0,3,0,0,3627,4908
0,155,0,0,395,598
1,456,1,0,2972,7683
1,57,0,0,1984,7107
20,93,0,2,3342,5303
20,55,0,0,3406,6435
3,63,0,1,3890,6892
21,452,0,0,4761,6546
0,3,0,0,2648,5139
1,57,0,0,3621,7199
17,358,0,3,3195,8497
5,98,0,0,992,2573
0,3,0,0,3319,5017
0,70,0,2,2197,6669
0,275,0,0,3801,7892
1,57,0,0,3501,7178
17,462,0,3,858,1239
17,358,0,3,2418,11873
21,24,10,0,4514,6386
21,76,0,0,4835,7583
21,452,0,0,4659,5751
21,469,0,0,4298,6128
21,58,15,0,4361,6102
0,3,0,0,3453,4641
0,186,0,2,3229,5712
0,268,0,2,1646,4105
1,57,0,0,2467,7792
17,358,0,3,1578,12966
18,23,10,2,1098,6506
20,55,0,0,2440,5435
20,403,0,0,3468,5100
21,452,0,0,4345,6564
0,3,0,0,3445,4367
0,294,0,2,2253,6335
0,367,0,0,4642,7584
1,57,0,0,3565,7201
4,458,0,0,7434,9630
20,55,0,0,3471,4688
20,403,0,0,3686,4490
21,58,15,2,4400,6087
5,471,1,2,2378,3061
5,98,0,0,998,2519
0,1,0,0,1324,5481
0,268,0,2,1861,3776
20,55,0,0,2627,4911
20,403,0,0,3908,5511
21,24,10,0,5208,6988
21,452,0,0,4380,6014
5,98,0,0,921,2805
0,268,0,2,2417,4138
1,57,0,0,3594,6991
20,403,0,0,3872,5101
21,24,10,0,4408,6626
21,452,0,0,4446,6563
5,98,0,0,1122,2740
0,3,0,0,3624,4624
0,268,0,2,2975,4031
1,57,0,0,2988,6569
20,55,0,0,2347,4924
20,40,0,0,4525,7276
20,30,0,0,3640,4527
5,98,0,0,1039,2585
0,186,0,0,3670,5777
17,358,0,3,2893,8967
20,40,0,0,4349,6048
21,452,0,0,4813,6509
5,98,0,0,1125,2706
0,268,0,2,2097,4036
1,57,0,0,3374,5655
20,93,0,2,2969,5375
3,62,0,0,2327,7170
21,152,0,0,2215,3741
5,98,0,0,1106,2690
5,101,0,0,1710,2166
23,204,1,0,3069,5049
0,275,0,0,4489,5929
1,57,0,0,3498,6801
20,55,0,0,2587,4384
21,58,15,0,4533,6518
0,3,0,0,3400,5057
0,186,0,0,3807,5820
18,23,10,2,1335,6882
3,63,0,1,5824,8860
3,62,0,0,1539,6486
21,445,0,0,5158,7212
21,165,0,0,3122,4988
21,24,10,0,5064,6332
0,3,0,0,3594,4654
1,456,1,0,4052,7949
1,57,0,0,3113,4808
6,215,10,2,497,933
17,462,0,3,720,1163
17,358,0,3,3102,12506
17,10,15,3,762,1489
18,23,10,2,1002,7005
20,93,0,2,3345,5111
20,55,0,0,3720,5824
3,62,0,0,2802,6880
21,24,10,0,4850,6805
5,209,0,2,920,1473
0,3,0,0,3249,5087
0,268,0,0,2299,3428
0,275,0,0,2055,13508
1,57,0,0,3112,7140
20,93,0,2,3785,5773
20,55,0,0,3841,5984
20,104,13,0,1924,6641
3,63,0,1,2669,8223
21,24,10,0,4868,7274
21,452,0,0,4712,6567
21,220,0,0,4070,5516
0,294,0,2,3204,5400
18,23,10,2,1290,7417
20,55,0,0,3231,5822
3,62,0,0,1860,16656
0,3,0,0,3029,4478
1,57,0,0,4100,8166
21,58,15,0,4434,6142
5,163,0,0,510,799
0,450,0,0,2295,4925
6,216,10,0,409,657
6,216,17,0,261,488
20,55,0,0,2430,6500
3,113,0,0,2910,7883
21,452,0,0,4413,6740
21,58,15,0,4336,6105
0,3,0,0,2822,4968
0,70,0,2,1303,5636
1,57,0,0,2858,7482
6,217,10,1,379,571
20,93,0,2,3050,5421
20,94,0,2,882,5455
21,452,0,0,4991,6643
21,58,15,0,4612,6347
0,3,0,0,3644,5183
1,57,0,0,3685,8041
4,458,0,0,7517,9580
20,93,0,2,3439,4899
20,55,0,0,3614,5335
3,113,0,0,1607,5237
21,58,15,0,4520,6489
23,204,1,0,4519,7027
0,3,0,0,1367,1733
0,186,0,0,3837,5485
0,268,0,2,2495,4063
1,57,0,0,3655,7007
20,93,0,2,4006,5684
20,55,0,0,3973,5936
21,205,10,0,2810,4100
5,471,1,2,2446,3182
5,101,0,0,1906,2806
0,3,0,0,3562,5320
0,1,0,0,1515,5353
0,294,0,2,1683,2084
18,23,10,2,1514,5922
20,93,0,2,3858,5874
20,55,0,0,3095,4121
9,60,1,3,195,1072
21,162,0,1,4909,6162
21,24,10,0,4856,6641
21,58,15,0,4860,6211
5,101,0,0,1651,2149
0,3,0,0,3523,4525
0,283,0,0,3134,5153
20,55,0,0,2365,5059
3,62,0,0,2193,13532
21,179,0,0,2788,3578
21,469,0,0,4391,6370
0,3,0,0,2607,4608
21,452,0,0,4949,6684
0,186,0,0,3632,5263
17,358,0,3,3726,11159
21,165,0,0,3032,4812
21,58,15,0,4972,6670
5,471,1,2,2471,3467
0,186,0,0,3114,5248
20,55,0,0,2401,4886
20,40,0,0,4508,6453
20,403,0,0,3812,5159
3,62,0,0,1963,16655
21,14,0,0,4168,5224
21,24,10,0,5139,7109
0,3,0,0,3552,4623
0,186,0,0,2901,4573
0,294,0,2,2915,5011
1,57,0,0,3628,7235
9,60,1,3,252,1256
21,24,10,0,4828,7026
21,452,0,0,4885,6785
21,58,10,0,4710,5897
0,3,0,0,3317,5668
0,186,0,0,3242,5267
0,66,1,0,2414,4383
1,57,0,0,2417,6552
17,11,0,3,453,1169
20,55,0,0,2331,6550
20,94,0,2,896,4934
9,60,1,3,420,1277
21,58,10,0,4482,6404
0,3,0,0,2899,5719
0,186,0,0,3249,5244
0,268,0,2,2506,3780
18,23,10,2,1129,6962
20,55,0,0,3025,6539
20,94,0,2,879,5026
21,448,0,0,2932,4517
21,24,10,0,5008,6987
21,452,0,0,4377,6191
1,57,0,0,3378,7016
20,93,0,2,4000,6563
20,124,0,0,2316,3277
21,179,0,0,2677,3639
21,14,0,0,4253,5822
21,452,0,0,4640,6607
21,58,10,0,4642,6172
1,57,0,0,3574,7425
21,179,0,0,2782,3483
0,3,0,0,3430,5639
0,294,0,2,3520,5340
1,57,0,0,3171,7909
18,23,10,2,1518,7628
20,55,0,0,4115,5567
9,60,1,3,211,1550
21,445,0,0,3773,5873
21,14,0,0,4111,5936
21,24,10,0,5147,7862
0,3,0,0,3910,5398
17,358,0,3,3699,12020
18,23,10,2,1587,7288
20,55,0,0,3656,6301
20,124,0,0,3045,4048
21,24,10,0,5056,7565
0,3,0,0,3220,5359
0,275,0,0,2409,5197
1,57,0,0,3318,7839
20,93,0,2,3137,5416
20,55,0,0,3947,5833
20,124,0,0,2374,3207
20,116,0,0,3633,4684
3,113,0,0,2410,4320
21,24,10,0,5223,6548
5,126,0,0,2046,2930
0,3,0,0,3779,5089
0,294,0,2,2627,5116
20,55,0,0,2332,6034
21,452,0,0,4397,6343
0,3,0,0,3629,4912
0,186,0,0,3390,5098
17,11,0,3,388,851
20,93,0,2,3320,5395
20,55,0,0,3770,7441
21,179,0,0,2478,3703
21,58,10,0,4552,6480
0,3,0,0,3544,5061
0,186,0,0,2992,4884
0,268,0,2,1809,3527
0,294,0,2,3283,5363
11,2,0,1,3813,7591
17,218,0,3,6057,9240
20,55,0,0,2368,5585
20,40,0,0,4751,6715
3,113,0,0,2301,8011
9,60,1,3,334,1017
21,14,0,0,4659,5663
21,58,10,0,4846,6127
0,186,0,0,3241,5236
17,358,0,3,3321,9686
21,452,0,0,4604,6477
0,3,0,0,3146,4519
20,93,0,2,3466,5490
20,55,0,0,1903,5694
21,58,10,0,4696,6654
5,121,0,0,1546,4713
0,186,0,0,2895,5266
20,94,0,0,1095,6507
21,58,10,0,4309,6654
0,3,0,0,3683,5338
0,70,0,2,3279,4687
0,186,0,0,3156,5410
0,275,0,0,4996,10291
4,175,0,1,9377,14219
17,358,0,3,3695,11309
20,51,10,1,4319,7402
21,469,0,0,4853,7000
0,3,0,0,4152,5463
0,268,0,2,1738,4744
20,93,0,2,3103,5238
20,55,0,0,2462,6447
20,78,0,2,2400,5156
20,124,0,0,192,424
3,113,0,0,1522,6896
21,14,0,0,4618,6133
23,204,1,0,4237,6587
0,3,0,0,3276,5252
0,268,0,2,2141,3485
18,23,10,2,1656,7074
20,93,0,2,2731,5131
20,55,0,0,3899,5242
3,63,0,1,3433,7368
3,62,0,0,2895,7847
21,24,10,0,5642,7051
21,469,0,0,4900,6896
5,90,0,0,1647,3460
23,204,1,0,3710,6886
6,214,0,0,4972,6909
18,23,10,2,1674,7327
3,62,0,0,2160,8263
9,60,1,3,301,1129
21,205,10,0,3018,4174
23,199,1,0,4548,9134
23,204,1,0,3679,5934
0,3,0,0,3603,4410
1,57,0,0,3928,7667
17,462,0,3,826,1234
21,150,0,2,3067,4378
0,186,0,0,3814,5633
0,268,0,2,1829,4134
1,57,0,0,4030,7140
20,55,0,0,2517,5267
3,113,0,0,2227,6817
23,204,1,0,3785,7632
0,268,0,2,1865,4724
1,57,0,0,3376,7715
17,358,0,3,3372,11815
20,93,0,2,3258,6025
20,55,0,0,2457,5563
20,86,0,0,1167,1543
3,221,0,0,553,1009
21,14,0,0,4485,5788
23,204,1,0,4274,7303
0,186,0,0,3702,6337
0,268,0,2,2499,4869
1,57,0,0,5359,7499
11,2,0,1,4392,7025
17,462,0,3,828,1161
17,358,0,3,3565,17056
20,55,0,0,2467,4299
20,114,0,0,179,397
21,150,0,2,2844,4115
21,24,10,0,5262,7606
21,58,10,0,5074,6340
0,25,0,0,4647,6385
1,57,0,0,5110,8108
17,358,0,3,3608,17896
18,23,17,2,1184,2616
20,55,0,0,4158,5465
20,123,0,0,3066,6094
3,62,0,0,2179,15311
21,24,10,0,5957,7477
0,186,0,0,3307,6100
0,268,0,2,2310,3836
1,6,0,0,5837,9660
1,57,0,0,4145,7909
20,55,0,0,3697,5115
20,73,0,0,962,1517
20,129,0,0,3466,6387
21,179,0,0,3132,4340
21,58,10,0,4643,6201
0,3,0,0,3050,4953
0,186,0,0,3905,5820
0,268,0,2,1992,4479
17,358,0,3,3413,11063
20,55,0,0,3696,5211
20,94,0,2,1018,5658
3,221,0,0,4668,8695
3,113,0,0,1562,6185
0,3,0,0,3030,6085
1,57,0,0,5060,7921
17,358,0,3,3322,7739
17,358,0,3,3311,16960
20,93,0,2,3195,6291
3,113,0,0,2058,4567
21,24,10,0,5805,7837
21,469,0,0,4872,6794
21,58,10,0,4533,6459
0,176,0,0,3866,5350
17,358,0,3,3687,12851
20,93,0,2,2895,5198
23,199,1,0,4880,8426
1,57,0,0,3414,8156
20,94,0,2,1354,8748
5,471,1,2,2331,3414
0,294,0,2,2458,6065
1,57,0,0,4630,8200
4,175,0,0,9125,12376
17,358,0,3,4394,17318
20,93,0,2,3091,4927
9,60,1,3,227,1149
21,58,10,0,4776,6691
0,1,0,0,1881,3918
0,268,0,2,2508,3342
1,57,0,0,3870,8129
20,93,0,2,3032,4874
20,55,0,0,2553,6512
20,94,0,2,1490,9575
21,14,0,0,4290,5946
21,469,0,0,5107,6471
21,58,10,0,4982,6831
21,211,0,0,4012,5802
0,70,0,2,3641,4826
0,320,0,0,2062,10275
18,23,17,2,1207,3491
20,55,0,0,2437,6284
20,73,0,0,2691,3935
23,199,1,0,5254,9559
21,58,10,0,4871,6545
0,186,0,0,3358,5371
0,268,0,2,2146,4208
4,458,0,0,7267,10395
17,358,0,3,3861,12750
17,11,0,3,486,1208
20,55,0,0,4172,6071
3,221,0,0,599,1130
0,70,0,2,3900,5555
0,268,0,2,1954,3659
18,23,10,2,1516,6326
20,55,0,0,2965,6283
20,94,0,2,1484,10039
0,186,0,0,3306,6758
1,57,0,0,5175,9299
20,55,0,0,4142,5198
20,94,0,2,1484,9905
20,124,0,0,3085,4174
3,430,0,2,3297,4914
3,113,0,0,2001,7431
21,24,10,0,5764,7916
21,469,0,0,4387,6423
23,204,1,0,3774,6118
1,57,0,0,4053,8616
17,358,0,3,4099,11033
17,39,0,3,4404,7857
20,55,0,0,4126,6300
21,162,0,1,4390,6150
23,199,1,0,5194,9042
0,3,0,0,4047,5223
0,186,0,0,3657,58812
20,93,0,2,3848,6991
20,55,0,0,2387,5953
21,24,10,0,6028,7671
21,469,0,0,5037,6940
0,275,0,0,3524,4719
2,350,1,1,4004,7358
20,55,0,0,2483,6179
9,60,1,3,488,1089
21,162,0,1,4105,6592
21,24,10,0,5717,7913
21,58,10,0,5153,6712
0,320,0,0,3920,11345
17,358,0,3,4823,13201
23,199,1,2,4505,7584
0,224,0,2,4359,7925
0,268,0,2,2441,4604
0,294,0,2,3023,6534
0,450,0,0,2341,4737
1,57,0,0,5442,7215
20,55,0,0,2882,5835
3,62,0,0,2293,8491
9,60,1,3,221,1127
21,24,10,0,5892,8029
0,268,0,2,2093,3459
20,55,0,0,4316,5988
21,24,10,0,5697,7622
23,199,1,0,6676,8733
0,70,0,2,1628,5022
0,320,0,0,1524,11506
17,358,0,3,4654,11577
20,93,0,2,4781,7029
20,55,0,0,3668,6004
21,24,10,0,5721,8269
21,469,0,0,5083,6179
21,223,0,2,5276,8402
23,177,0,0,3000,6655
23,204,1,0,3230,6178
0,454,1,0,3261,6316
0,1,0,0,1509,4656
20,93,0,2,3777,5323
20,55,0,0,3780,4800
21,24,10,0,5513,7891
0,224,0,2,4769,7470
20,55,0,0,3494,4993
21,469,0,0,4899,6883
0,320,0,0,1694,10214
4,175,0,0,11045,15249
4,175,0,2,10574,14811
17,358,0,3,4376,11126
17,11,0,3,478,1302
21,14,0,0,4664,6671
21,165,0,0,2611,5293
21,24,10,0,5725,7478
21,58,10,0,5123,6515
21,223,0,2,4985,6891
0,1,0,0,1798,5236
0,320,0,0,4144,15324
0,3,0,0,2505,4090
0,320,0,0,1556,16408
4,17,14,0,11385,14967
20,93,0,2,4424,6280
20,55,0,0,4123,5322
3,62,0,0,1963,7750
0,186,0,0,3890,7052
17,9,0,3,8883,15506
18,376,1,2,628,11591
20,55,0,0,2803,6792
21,24,10,0,5737,8135
0,186,0,0,4226,7036
0,268,0,2,2536,4676
17,358,0,3,4391,11054
18,23,10,2,1473,7283
20,93,0,2,3813,5749
21,24,10,0,5656,7698
23,204,1,0,3847,6178
20,55,0,0,3339,6434
3,62,0,0,2417,7046
21,24,10,0,5608,8249
7,27,0,0,4075,6919
0,268,0,2,2485,4371
0,320,0,0,9289,15085
1,57,0,0,5559,9137
20,93,0,2,3662,6204
20,55,0,0,2900,3997
21,58,10,0,4813,7078
5,471,1,2,2210,3261
23,204,1,0,3757,5928
1,57,0,0,4941,8535
17,358,0,3,8619,15409
20,55,0,0,3819,5586
3,62,0,0,1782,16512
21,452,0,0,5821,7028
0,320,0,0,7009,15049
1,57,0,0,5702,8909
20,55,0,0,2349,6381
21,14,0,0,4656,6444
0,268,0,2,2697,3836
20,124,0,0,2407,3588
3,62,0,0,2646,12849
21,452,0,0,5511,7550
0,268,0,2,3126,4098
0,275,0,0,1257,2054
1,57,0,0,6381,7996
4,175,0,0,10110,15597
4,175,0,2,10303,14074
20,55,0,0,2991,5112
20,124,0,0,2661,3460
5,471,1,2,1549,3197
0,186,0,0,4773,6687
20,93,0,2,3589,4899
20,55,0,0,3189,5371
20,114,0,0,850,1575
20,124,0,0,2584,3334
3,113,0,0,7694,13317
21,24,10,0,5507,7987
21,58,10,0,4979,6689
23,204,1,0,3671,6048
0,294,0,2,2649,6241
17,11,0,3,506,995
20,55,0,0,2522,5881
20,94,0,2,1360,9684
21,452,0,0,5573,7501
21,58,10,0,4949,6973
21,205,10,0,3317,4584
0,186,0,0,4559,6862
0,268,0,2,2806,4747
20,55,0,0,3369,4055
23,204,1,0,4137,6497
0,186,0,0,4064,7189
18,23,10,2,1598,7049
20,124,0,0,3032,3904
21,162,0,1,4314,6168
21,452,0,0,6096,8246
21,58,10,0,5073,7167
0,186,0,0,4934,7190
20,55,0,0,3196,5357
21,165,0,0,3982,5744
21,469,0,0,4995,6745
23,177,0,0,3261,7051
23,199,1,0,7233,9608
23,204,1,0,3961,6494
3,62,0,0,2948,7966
21,24,10,0,5836,7215
21,452,0,0,5900,8217
21,58,10,0,5354,6661
20,55,0,0,3831,5554
20,94,0,2,1523,10331
21,469,0,0,4775,7256
20,55,0,0,4488,5712
20,94,0,2,1762,10039
3,62,0,0,2292,13830
21,24,10,0,5787,8104
0,450,0,0,2286,5050
17,358,0,3,8706,11866
20,94,0,2,1583,9875
3,62,0,0,3153,14571
21,14,0,0,1242,1794
21,24,10,0,5654,8070
21,452,0,0,5646,8022
5,471,1,2,2217,3517
0,320,0,0,2694,15397
1,57,0,0,5595,10794
20,55,0,0,3639,6952
3,62,0,0,1958,8268
21,14,0,0,4633,6934
21,58,10,0,5266,7105
0,256,0,0,232,11949
21,24,10,0,5612,7904
21,452,0,0,5661,8197
0,229,0,2,2848,7485
0,320,0,0,10161,16981
20,55,0,0,4516,7401
23,177,0,0,3780,8406
20,403,0,0,1332,1737
21,452,0,0,5723,8624
20,55,0,0,3473,4912
21,24,10,0,5905,8430
21,452,0,0,6018,8680
21,58,10,0,5198,7926
17,358,0,3,7056,11197
21,469,0,0,4734,6564
4,175,0,2,9529,14171
20,55,0,0,4042,5251
20,94,0,2,1574,10773
21,58,10,0,4999,7129
0,320,0,0,12449,15235
20,55,0,0,4195,7371
3,62,0,0,2094,14212
21,24,10,0,5746,7754
21,452,0,0,6029,8915
21,58,10,0,5631,7586
21,469,0,0,5348,6961
21,58,10,0,5456,7383
0,229,0,2,3661,6417
0,320,0,0,8257,15501
20,93,0,2,3579,8649
20,94,0,0,1792,10279
21,452,0,0,5931,9202
0,320,0,0,9091,17992
20,93,0,2,3791,7463
20,94,0,0,1840,10222
21,24,10,0,5615,8437
21,452,0,0,6373,8927
21,58,10,0,5770,7497
2,457,1,3,8558,15329
17,11,0,3,477,823
18,23,10,2,2326,7279
20,93,0,2,4535,7531
20,55,0,0,4595,5951
20,94,0,0,1623,10232
21,24,10,0,5563,7986
21,452,0,0,3186,8749
21,469,0,0,5763,7512
20,93,0,2,4780,8219
3,113,0,0,3118,15126
21,452,0,0,6391,9136
21,58,10,0,5517,7759
22,230,1,1,6384,8978
20,55,0,0,3245,4349
20,94,0,2,2524,10681
20,137,0,0,10644,19134
21,24,10,0,6088,7974
0,275,0,0,4315,9381
0,320,0,0,9462,16183
4,175,0,0,11646,14718
18,23,10,2,2155,7899
21,24,10,0,6394,8162
21,452,0,0,6542,8672
21,469,0,0,5719,7554
0,0,0,0,2553,9730
20,55,0,0,6130,7787
21,58,10,0,5593,7722
17,358,0,3,9024,12223
18,23,10,2,2455,7326
21,14,0,0,5168,7435
21,24,10,0,6469,9151
21,452,0,0,6990,8553
21,58,10,0,5733,8068
0,320,0,0,9196,13626
17,89,0,3,698,2444
20,93,0,2,5772,8265
3,62,0,0,4002,13785
21,14,0,0,5090,7036
21,452,0,0,6883,8720
0,186,0,0,5891,9354
0,320,0,0,9001,14908
20,93,0,2,5498,8878
20,137,0,0,5551,14875
3,113,0,0,5202,11314
21,14,0,0,5822,7557
21,24,10,0,6106,8808
21,452,0,0,6674,9422
21,58,10,0,5909,7884
0,186,0,0,5619,8262
0,229,0,2,3072,11711
21,14,0,0,5246,7501
21,24,10,0,6869,9000
21,451,0,0,6001,8508
21,452,0,0,7000,8503
21,469,0,0,5807,7954
21,58,10,0,5847,7531
0,186,0,0,6568,9758
0,320,0,0,2202,15805
3,62,0,0,6442,13447
21,14,0,0,5380,7675
21,452,0,0,7189,8696
0,186,0,0,6077,9134
20,137,0,0,11347,14752
21,452,0,0,6676,8570
0,186,0,0,5947,9415
5,471,1,2,2440,3211
0,186,0,0,6321,9570
18,23,10,2,2326,7945
3,423,0,0,4665,9217
21,24,10,0,6432,8964
21,452,0,0,6895,9714
21,469,0,0,5701,8375
0,186,0,0,6240,9893
0,320,0,0,7883,15767
17,358,0,3,8554,12399
20,137,0,0,3346,15639
3,62,0,0,4545,13745
3,430,0,0,6089,8866
3,113,0,0,8128,12076
21,24,10,0,6120,8832
0,186,0,0,6601,9968
0,256,0,0,6221,26878
21,24,10,0,6410,8875
21,469,0,0,6356,8650
0,186,0,0,6455,10658
17,358,0,3,8161,16065
3,74,0,0,7122,9667
3,113,0,0,4627,10941
21,14,0,0,5413,7053
21,24,10,0,6205,9097
21,469,0,0,6122,8548
0,186,0,0,6079,10309
0,229,0,2,4697,12030
3,63,0,1,6296,14104
3,74,0,0,8653,11277
3,62,0,0,7895,13364
3,113,0,0,4904,11481
21,24,10,0,6442,8919
0,186,0,0,6170,9270
17,358,0,3,8484,12839
20,94,0,2,2447,10578
3,430,0,0,5327,9172
21,469,0,0,6299,9197
0,186,0,0,6811,9806
0,320,0,0,4469,11423
17,358,0,3,6796,12106
0,186,0,0,6567,9291
11,2,0,1,5929,9064
21,24,10,0,6491,9577
21,452,0,0,6943,9863
23,177,0,0,4707,8511
0,186,0,0,6768,10088
17,11,0,3,496,912
18,23,10,2,2363,6053
20,137,0,0,11199,16430
3,113,0,0,7363,11906
21,24,10,0,6660,9567
21,452,0,0,6938,9253
23,177,0,0,486,9464
0,256,0,0,5755,19922
3,74,0,0,7127,10316
21,24,10,0,6525,9332
21,452,0,0,6863,9563
17,358,0,3,7847,12746
18,23,10,2,2196,5250
3,74,0,0,6989,10269
21,165,0,0,4495,6853
21,24,10,0,6843,9593
21,452,0,0,7167,9667
21,211,0,0,5317,7904
5,471,1,2,2114,3442
23,199,1,2,8725,13210
4,225,0,1,12015,17116
21,24,10,0,6924,9180
21,452,0,0,6745,9248
0,320,0,0,6421,19515
